"scenarioCode","localFileName","localRelativePath","targetKind","targetCode","assetType","assetKey","s3ObjectKey","contentType","importToYaml","status","notes"
"SCENARIO_STUDIO9","루프탑 세트 현장 사진.png","images/루프탑 세트 현장 사진.png","EVIDENCE","EVIDENCE_ROOFTOP_SET_SCENE_PHOTO","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_ROOFTOP_SET_SCENE_PHOTO.png","official/studio9/v1/evidence/EVIDENCE_ROOFTOP_SET_SCENE_PHOTO.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","사건 당시 MARK 9 위치 사진.png","images/사건 당시 MARK 9 위치 사진.png","EVIDENCE","EVIDENCE_MARK9_CURRENT_POSITION_PHOTO","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_MARK9_CURRENT_POSITION_PHOTO.png","official/studio9/v1/evidence/EVIDENCE_MARK9_CURRENT_POSITION_PHOTO.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","루프탑 세트 블로킹 배치도.png","images/루프탑 세트 블로킹 배치도.png","REVIEW_ONLY","EVIDENCE_STAGE_BLOCKING_OVERVIEW","RAW_DUPLICATE","","","image/png","FALSE","DO_NOT_IMPORT_DUPLICATE","Non-final duplicate; scenario owner selected 증거3루프탑 블로킹 배치도.png as the evidence image."
"SCENARIO_STUDIO9","백도윤의 Actor POV 체크리스트.png","images/백도윤의 Actor POV 체크리스트.png","EVIDENCE","EVIDENCE_DIRECTOR_ACTOR_POV_CHECKLIST","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_DIRECTOR_ACTOR_POV_CHECKLIST.png","official/studio9/v1/evidence/EVIDENCE_DIRECTOR_ACTOR_POV_CHECKLIST.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","“Roll. Cue 9.” 인터컴 음성  음성 트리거 계열 증거.png","images/“Roll. Cue 9.” 인터컴 음성  음성 트리거 계열 증거.png","EVIDENCE","EVIDENCE_MASTER_TRIGGER_AUDIO","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_MASTER_TRIGGER_AUDIO.png","official/studio9/v1/evidence/EVIDENCE_MASTER_TRIGGER_AUDIO.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","과노출 3.4초 프레임 시퀀스.png","images/과노출 3.4초 프레임 시퀀스.png","EVIDENCE","EVIDENCE_OVEREXPOSED_FRAME_SEQUENCE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_OVEREXPOSED_FRAME_SEQUENCE.png","official/studio9/v1/evidence/EVIDENCE_OVEREXPOSED_FRAME_SEQUENCE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","현장 앰비언트 오디오 파편.png","images/현장 앰비언트 오디오 파편.png","EVIDENCE","EVIDENCE_SOUND_MIXER_AMBIENT_AUDIO_FRAGMENT","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_SOUND_MIXER_AMBIENT_AUDIO_FRAGMENT.png","official/studio9/v1/evidence/EVIDENCE_SOUND_MIXER_AMBIENT_AUDIO_FRAGMENT.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","기존 MARK 9 접착 잔여선.png","images/기존 MARK 9 접착 잔여선.png","EVIDENCE","EVIDENCE_MARK9_OLD_ADHESIVE_RESIDUE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_MARK9_OLD_ADHESIVE_RESIDUE.png","official/studio9/v1/evidence/EVIDENCE_MARK9_OLD_ADHESIVE_RESIDUE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","검은 마스킹 라인의 무광 겔 자국.png","images/검은 마스킹 라인의 무광 겔 자국.png","EVIDENCE","EVIDENCE_MATTE_GEL_SMEAR_ON_TAPE_LINE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_MATTE_GEL_SMEAR_ON_TAPE_LINE.png","official/studio9/v1/evidence/EVIDENCE_MATTE_GEL_SMEAR_ON_TAPE_LINE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","조연배우 신발 밑창 겔 흔적.png","images/조연배우 신발 밑창 겔 흔적.png","EVIDENCE","EVIDENCE_SUPPORTING_ACTOR_SHOE_GEL_TRACE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_SUPPORTING_ACTOR_SHOE_GEL_TRACE.png","official/studio9/v1/evidence/EVIDENCE_SUPPORTING_ACTOR_SHOE_GEL_TRACE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","저가형 안전 클립 파편.png","images/저가형 안전 클립 파편.png","EVIDENCE","EVIDENCE_CHEAP_SAFETY_CLIP_FRAGMENT","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_CHEAP_SAFETY_CLIP_FRAGMENT.png","official/studio9/v1/evidence/EVIDENCE_CHEAP_SAFETY_CLIP_FRAGMENT.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","비승인 장비 교체 발주서.png","images/비승인 장비 교체 발주서.png","EVIDENCE","EVIDENCE_UNAPPROVED_EQUIPMENT_ORDER","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_UNAPPROVED_EQUIPMENT_ORDER.png","official/studio9/v1/evidence/EVIDENCE_UNAPPROVED_EQUIPMENT_ORDER.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","하네스 결착 확인 사진.png","images/하네스 결착 확인 사진.png","EVIDENCE","EVIDENCE_HARNESS_LOCK_CHECK_PHOTO","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_HARNESS_LOCK_CHECK_PHOTO.png","official/studio9/v1/evidence/EVIDENCE_HARNESS_LOCK_CHECK_PHOTO.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","프롬프터 반사 B-roll 스틸컷.png","images/프롬프터 반사 B-roll 스틸컷.png","EVIDENCE","EVIDENCE_PROMPTER_REFLECTION_BROLL_STILL","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_PROMPTER_REFLECTION_BROLL_STILL.png","official/studio9/v1/evidence/EVIDENCE_PROMPTER_REFLECTION_BROLL_STILL.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","최종 블로킹 대본 불일치.png","images/최종 블로킹 대본 불일치.png","EVIDENCE","EVIDENCE_FINAL_BLOCKING_SCRIPT_MISMATCH","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_FINAL_BLOCKING_SCRIPT_MISMATCH.png","official/studio9/v1/evidence/EVIDENCE_FINAL_BLOCKING_SCRIPT_MISMATCH.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","MAX-BLIND 손글씨 조명 메모.png","images/MAX-BLIND 손글씨 조명 메모.png","EVIDENCE","EVIDENCE_MAX_BLIND_HANDWRITTEN_LIGHTING_MEMO","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_MAX_BLIND_HANDWRITTEN_LIGHTING_MEMO.png","official/studio9/v1/evidence/EVIDENCE_MAX_BLIND_HANDWRITTEN_LIGHTING_MEMO.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","비규격 확산 필터 프레임.png","images/비규격 확산 필터 프레임.png","EVIDENCE","EVIDENCE_NONSTANDARD_DIFFUSION_FILTER_FRAME","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_NONSTANDARD_DIFFUSION_FILTER_FRAME.png","official/studio9/v1/evidence/EVIDENCE_NONSTANDARD_DIFFUSION_FILTER_FRAME.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","안전 잠금부 비정상 마모 흔적.png","images/안전 잠금부 비정상 마모 흔적.png","EVIDENCE","EVIDENCE_SAFETY_LATCH_WEAR_PATTERN","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_SAFETY_LATCH_WEAR_PATTERN.png","official/studio9/v1/evidence/EVIDENCE_SAFETY_LATCH_WEAR_PATTERN.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","안전 점검표 덮어쓰기 흔적.png","images/안전 점검표 덮어쓰기 흔적.png","EVIDENCE","EVIDENCE_SAFETY_CHECKLIST_OVERWRITE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_SAFETY_CHECKLIST_OVERWRITE.png","official/studio9/v1/evidence/EVIDENCE_SAFETY_CHECKLIST_OVERWRITE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","주연배우 대기실 검은 마킹 테이프 조각.png","images/주연배우 대기실 검은 마킹 테이프 조각.png","EVIDENCE","EVIDENCE_ACTOR_DRESSING_ROOM_BLACK_TAPE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_ACTOR_DRESSING_ROOM_BLACK_TAPE.png","official/studio9/v1/evidence/EVIDENCE_ACTOR_DRESSING_ROOM_BLACK_TAPE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","조연배우 차기작 거래 메시지.png","images/조연배우 차기작 거래 메시지.png","EVIDENCE","EVIDENCE_SUPPORTING_ACTOR_CASTING_DEAL_MESSAGE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_SUPPORTING_ACTOR_CASTING_DEAL_MESSAGE.png","official/studio9/v1/evidence/EVIDENCE_SUPPORTING_ACTOR_CASTING_DEAL_MESSAGE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","보험·예산 조정 메일.png","images/보험·예산 조정 메일.png","EVIDENCE","EVIDENCE_INSURANCE_BUDGET_ADJUSTMENT_MAIL","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_INSURANCE_BUDGET_ADJUSTMENT_MAIL.png","official/studio9/v1/evidence/EVIDENCE_INSURANCE_BUDGET_ADJUSTMENT_MAIL.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","주연배우 해외 계약 협박 메시지.png","images/주연배우 해외 계약 협박 메시지.png","EVIDENCE","EVIDENCE_ACTOR_CONTRACT_BLACKMAIL_MESSAGE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_ACTOR_CONTRACT_BLACKMAIL_MESSAGE.png","official/studio9/v1/evidence/EVIDENCE_ACTOR_CONTRACT_BLACKMAIL_MESSAGE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","오래된 원고와 크레딧 파일.png","images/오래된 원고와 크레딧 파일.png","EVIDENCE","EVIDENCE_OLD_MANUSCRIPT_CREDIT_FILE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_OLD_MANUSCRIPT_CREDIT_FILE.png","official/studio9/v1/evidence/EVIDENCE_OLD_MANUSCRIPT_CREDIT_FILE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","조명 사고 책임 보고서 초안.png","images/조명 사고 책임 보고서 초안.png","EVIDENCE","EVIDENCE_LIGHTING_ACCIDENT_BLAME_DRAFT","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_LIGHTING_ACCIDENT_BLAME_DRAFT.png","official/studio9/v1/evidence/EVIDENCE_LIGHTING_ACCIDENT_BLAME_DRAFT.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","과거 촬영 사고 은폐 파일.png","images/과거 촬영 사고 은폐 파일.png","EVIDENCE","EVIDENCE_OLD_STUNT_ACCIDENT_FILE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_OLD_STUNT_ACCIDENT_FILE.png","official/studio9/v1/evidence/EVIDENCE_OLD_STUNT_ACCIDENT_FILE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","스크립터 백업 드라이브.png","images/스크립터 백업 드라이브.png","EVIDENCE","EVIDENCE_SCRIPT_SUPERVISOR_BACKUP_DRIVE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_SCRIPT_SUPERVISOR_BACKUP_DRIVE.png","official/studio9/v1/evidence/EVIDENCE_SCRIPT_SUPERVISOR_BACKUP_DRIVE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","편집된 메이킹 릴 추출본.png","images/편집된 메이킹 릴 추출본.png","EVIDENCE","EVIDENCE_EDITED_MAKING_REEL_EXPORT","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_EDITED_MAKING_REEL_EXPORT.png","official/studio9/v1/evidence/EVIDENCE_EDITED_MAKING_REEL_EXPORT.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","연속성 스케치 노트.png","images/연속성 스케치 노트.png","EVIDENCE","EVIDENCE_CONTINUITY_SKETCH_NOTE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_CONTINUITY_SKETCH_NOTE.png","official/studio9/v1/evidence/EVIDENCE_CONTINUITY_SKETCH_NOTE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","들뜬 MARK 9 테이프 끝.png","images/들뜬 MARK 9 테이프 끝.png","REVIEW_ONLY","EVIDENCE_MARK9_TAPE_LIFTED_EDGE_GEL","REMOVED_DUPLICATE","","","image/png","FALSE","DO_NOT_IMPORT_REMOVED","Removed duplicate; scenario owner selected 들뜬 테이프.png as the final evidence image."
"SCENARIO_STUDIO9","확대된 프롬프터 반사 스틸.png","images/확대된 프롬프터 반사 스틸.png","EVIDENCE","EVIDENCE_PROMPTER_REFLECTION_ENHANCED_STILL","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_PROMPTER_REFLECTION_ENHANCED_STILL.png","official/studio9/v1/evidence/EVIDENCE_PROMPTER_REFLECTION_ENHANCED_STILL.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","변형된 확산 필터 클로즈업.png","images/변형된 확산 필터 클로즈업.png","EVIDENCE","EVIDENCE_WARPED_DIFFUSION_FILTER_CLOSEUP","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_WARPED_DIFFUSION_FILTER_CLOSEUP.png","official/studio9/v1/evidence/EVIDENCE_WARPED_DIFFUSION_FILTER_CLOSEUP.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","안전 잠금부 클로즈업.png","images/안전 잠금부 클로즈업.png","EVIDENCE","EVIDENCE_SAFETY_LATCH_CLOSEUP","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_SAFETY_LATCH_CLOSEUP.png","official/studio9/v1/evidence/EVIDENCE_SAFETY_LATCH_CLOSEUP.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","무대 바닥 먼지와 마찰 패턴.png","images/무대 바닥 먼지와 마찰 패턴.png","EVIDENCE","EVIDENCE_STAGE_FLOOR_DUST_SCUFF_PATTERN","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_STAGE_FLOOR_DUST_SCUFF_PATTERN.png","official/studio9/v1/evidence/EVIDENCE_STAGE_FLOOR_DUST_SCUFF_PATTERN.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","루프탑 드라이 런 안전 수칙.png","images/루프탑 드라이 런 안전 수칙.png","EVIDENCE","EVIDENCE_ROOFTOP_DRY_RUN_SAFETY_RULE","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_ROOFTOP_DRY_RUN_SAFETY_RULE.png","official/studio9/v1/evidence/EVIDENCE_ROOFTOP_DRY_RUN_SAFETY_RULE.png","image/png","TRUE","READY","Evidence image."
"SCENARIO_STUDIO9","들뜬 테이프.png","images/들뜬 테이프.png","EVIDENCE","EVIDENCE_MARK9_TAPE_LIFTED_EDGE_GEL","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_MARK9_TAPE_LIFTED_EDGE_GEL.png","official/studio9/v1/evidence/EVIDENCE_MARK9_TAPE_LIFTED_EDGE_GEL.png","image/png","TRUE","READY","Final evidence image selected by scenario owner."
"SCENARIO_STUDIO9","증거3루프탑 블로킹 배치도.png","images/증거3루프탑 블로킹 배치도.png","EVIDENCE","EVIDENCE_STAGE_BLOCKING_OVERVIEW","EVIDENCE_IMAGE","official/studio9/v1/evidence/EVIDENCE_STAGE_BLOCKING_OVERVIEW.png","official/studio9/v1/evidence/EVIDENCE_STAGE_BLOCKING_OVERVIEW.png","image/png","TRUE","READY","Final evidence image selected by scenario owner."
